"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"15.06.2018","277,13","276,60","277,51","275,35","120,04M","-0,57%"
"14.06.2018","278,73","279,01","279,33","278,06","77,10M","0,25%"
"13.06.2018","278,03","279,19","279,48","277,80","79,07M","-0,32%"
"12.06.2018","278,92","279,03","279,33","278,19","72,33M","0,13%"
"11.06.2018","278,56","278,44","279,37","278,31","58,89M","0,13%"
"08.06.2018","278,19","276,85","278,25","276,66","72,14M","0,30%"
"07.06.2018","277,37","277,95","278,28","276,34","72,97M","-0,01%"
"06.06.2018","277,40","275,79","277,52","275,09","62,73M","0,84%"
"05.06.2018","275,10","275,05","275,53","274,18","51,14M","0,07%"
"04.06.2018","274,90","274,53","275,19","274,26","45,39M","0,48%"
"01.06.2018","273,60","272,41","273,94","272,33","71,26M","0,98%"
"31.05.2018","270,94","272,15","272,49","270,25","93,52M","-0,61%"
"30.05.2018","272,61","270,50","273,11","270,42","69,68M","1,33%"
"29.05.2018","269,02","270,31","271,17","267,76","115,91M","-1,15%"
"25.05.2018","272,15","272,15","272,86","271,58","56,37M","-0,24%"
"24.05.2018","272,80","272,91","273,22","270,78","76,04M","-0,20%"
"23.05.2018","273,36","271,17","273,39","270,99","64,69M","0,28%"
"22.05.2018","272,61","273,96","274,25","272,24","52,97M","-0,28%"
"21.05.2018","273,37","273,01","273,98","271,35","58,03M","0,75%"
"18.05.2018","271,33","271,62","272,03","270,93","64,37M","-0,25%"
"17.05.2018","272,01","271,94","273,23","271,13","56,54M","-0,08%"
"16.05.2018","272,24","271,14","272,76","271,11","53,94M","0,42%"
"15.05.2018","271,10","271,59","271,61","270,03","87,04M","-0,69%"
"14.05.2018","272,98","273,34","274,08","272,36","54,79M","0,05%"
"11.05.2018","272,85","272,16","273,15","271,58","59,87M","0,31%"
"10.05.2018","272,02","270,34","272,39","270,22","72,06M","0,94%"
"09.05.2018","269,50","267,68","269,87","267,09","59,67M","0,97%"
"08.05.2018","266,92","266,50","267,32","265,15","67,50M","0,00%"
"07.05.2018","266,92","266,89","268,02","266,11","55,30M","0,34%"
"04.05.2018","266,02","261,52","266,79","261,15","91,22M","1,29%"
"03.05.2018","262,62","262,26","263,36","259,05","136,31M","-0,22%"
"02.05.2018","263,20","264,76","265,68","262,76","86,37M","-0,67%"
"01.05.2018","264,98","263,87","265,10","262,11","74,20M","0,18%"
"30.04.2018","264,51","267,26","267,89","264,43","82,18M","-0,77%"
"27.04.2018","266,56","267,00","267,34","265,50","57,05M","0,09%"
"26.04.2018","266,31","264,79","267,25","264,29","67,73M","1,02%"
"25.04.2018","263,63","262,91","264,13","260,85","103,84M","0,25%"
"24.04.2018","262,98","267,73","267,98","261,28","112,89M","-1,35%"
"23.04.2018","266,57","267,26","267,89","265,35","65,56M","-0,01%"
"20.04.2018","266,61","268,81","269,06","265,61","99,95M","-0,85%"
"19.04.2018","268,89","269,65","269,88","267,72","77,66M","-0,55%"
"18.04.2018","270,39","270,69","271,30","269,87","57,30M","0,07%"
"17.04.2018","270,19","269,33","270,87","268,75","64,68M","1,07%"
"16.04.2018","267,33","267,00","268,20","266,07","63,41M","0,82%"
"13.04.2018","265,15","267,41","267,54","264,01","85,08M","-0,29%"
"12.04.2018","265,93","265,26","267,00","265,06","68,89M","0,82%"
"11.04.2018","263,76","263,47","265,64","263,39","91,14M","-0,52%"
"10.04.2018","265,15","264,27","266,04","262,98","105,57M","1,59%"
"09.04.2018","261,00","261,37","264,84","259,94","105,44M","0,49%"
"06.04.2018","259,72","263,42","265,11","258,00","179,52M","-2,23%"
"05.04.2018","265,64","265,55","266,64","264,32","82,65M","0,79%"
"04.04.2018","263,56","256,75","264,36","256,60","123,72M","1,07%"
"03.04.2018","260,77","258,87","261,31","256,84","119,96M","1,28%"
"02.04.2018","257,47","262,55","263,13","254,67","186,29M","-2,16%"
"29.03.2018","263,15","261,12","265,26","259,84","124,24M","1,28%"
"28.03.2018","259,83","260,75","262,64","258,58","146,45M","-0,30%"
"27.03.2018","260,60","266,17","266,77","258,84","129,94M","-1,70%"
"26.03.2018","265,11","262,13","265,43","259,41","141,96M","2,74%"
"23.03.2018","258,05","264,17","265,02","257,83","183,53M","-2,13%"
"22.03.2018","263,67","267,91","268,87","263,36","148,79M","-2,50%"
"21.03.2018","270,43","270,90","273,27","270,19","78,71M","-0,19%"
"20.03.2018","270,95","270,94","271,67","270,18","59,76M","0,17%"
"19.03.2018","270,49","273,35","274,40","268,62","109,21M","-1,35%"
"16.03.2018","274,20","274,50","275,39","274,14","100,34M","-0,29%"
"15.03.2018","275,00","275,88","276,61","274,43","83,43M","-0,11%"
"14.03.2018","275,30","277,81","278,02","274,67","105,90M","-0,51%"
"13.03.2018","276,72","279,84","280,41","276,03","91,97M","-0,65%"
"12.03.2018","278,52","279,20","279,91","278,08","71,92M","-0,13%"
"09.03.2018","278,87","275,70","278,87","275,34","113,63M","1,74%"
"08.03.2018","274,10","273,55","274,24","272,42","66,90M","0,48%"
"07.03.2018","272,78","270,42","273,18","270,20","87,06M","-0,04%"
"06.03.2018","272,88","273,30","273,39","271,18","79,21M","0,25%"
"05.03.2018","272,19","267,73","272,89","267,61","97,31M","1,16%"
"02.03.2018","269,08","265,80","269,72","264,82","139,08M","0,52%"
"01.03.2018","267,70","271,41","273,17","266,00","176,86M","-1,45%"
"28.02.2018","271,65","275,68","276,19","271,29","121,91M","-1,01%"
"27.02.2018","274,43","278,11","278,92","274,36","99,10M","-1,25%"
"26.02.2018","277,90","275,93","278,01","275,26","86,49M","1,16%"
"23.02.2018","274,71","271,79","274,71","271,25","92,77M","1,59%"
"22.02.2018","270,40","271,10","273,05","269,64","110,51M","0,13%"
"21.02.2018","270,05","271,90","274,72","269,94","98,88M","-0,50%"
"20.02.2018","271,40","272,03","273,67","270,50","86,37M","-0,63%"
"16.02.2018","273,11","272,32","275,32","272,27","160,42M","0,03%"
"15.02.2018","273,03","271,57","273,04","268,77","111,20M","1,28%"
"14.02.2018","269,59","264,31","270,00","264,30","120,74M","1,35%"
"13.02.2018","266,00","263,97","266,62","263,31","81,22M","0,25%"
"12.02.2018","265,34","263,83","267,01","261,66","143,74M","1,47%"
"09.02.2018","261,50","260,80","263,61","252,92","283,57M","1,50%"
"08.02.2018","257,63","268,01","268,17","257,59","246,45M","-3,75%"
"07.02.2018","267,67","268,50","272,36","267,58","167,38M","-0,54%"
"06.02.2018","269,13","259,94","269,70","258,70","355,03M","1,97%"
"05.02.2018","263,93","273,45","275,85","263,31","294,68M","-4,18%"
"02.02.2018","275,45","280,08","280,23","275,41","173,17M","-2,18%"
"01.02.2018","281,58","281,07","283,06","280,68","90,10M","-0,11%"
"31.01.2018","281,90","282,73","283,30","280,68","118,95M","0,05%"
"30.01.2018","281,76","282,60","284,74","281,22","131,80M","-1,03%"
"29.01.2018","284,68","285,93","286,43","284,50","90,12M","-0,66%"
"26.01.2018","286,58","284,25","286,63","283,96","107,74M","1,16%"
"25.01.2018","283,30","284,16","284,27","282,40","84,59M","0,04%"
"24.01.2018","283,18","284,02","284,70","281,84","134,82M","-0,04%"
"23.01.2018","283,29","282,74","283,62","282,37","97,08M","0,21%"
"22.01.2018","282,69","280,17","282,69","280,11","91,32M","0,81%"
"19.01.2018","280,41","279,80","280,41","279,14","140,92M","0,45%"
"18.01.2018","279,14","279,48","279,96","278,58","100,73M","-0,17%"
"17.01.2018","279,61","278,03","280,05","276,97","113,26M","0,95%"
"16.01.2018","276,97","279,35","280,09","276,18","106,56M","-0,34%"
"12.01.2018","277,92","276,42","278,11","276,08","90,82M","0,65%"
"11.01.2018","276,12","274,75","276,12","274,56","62,36M","0,73%"
"10.01.2018","274,12","273,68","274,42","272,92","69,57M","-0,15%"
"09.01.2018","274,54","274,40","275,25","274,08","57,25M","0,23%"
"08.01.2018","273,92","273,31","274,10","272,98","57,32M","0,18%"
"05.01.2018","273,42","272,51","273,56","271,95","83,52M","0,67%"
"04.01.2018","271,61","271,20","272,16","270,54","80,64M","0,42%"
"03.01.2018","270,47","268,96","270,64","268,96","90,07M","0,63%"
"02.01.2018","268,77","267,84","268,81","267,40","86,66M","0,72%"
"29.12.2017","266,86","268,53","268,55","266,64","96,01M","-0,38%"
"28.12.2017","267,87","267,89","267,92","267,45","45,12M","0,21%"
"27.12.2017","267,32","267,38","267,73","267,01","57,75M","0,05%"
"26.12.2017","267,19","267,05","267,44","266,88","45,24M","-0,12%"
"22.12.2017","267,51","267,60","267,63","266,90","78,72M","-0,03%"
"21.12.2017","267,58","267,74","268,38","267,30","67,03M","0,21%"
"20.12.2017","267,03","268,27","268,33","266,69","76,75M","-0,05%"
"19.12.2017","267,17","268,48","268,53","267,09","82,38M","-0,38%"
"18.12.2017","268,20","268,10","268,60","267,98","83,65M","0,63%"
"15.12.2017","266,51","265,45","267,04","265,39","144,61M","0,32%"
"14.12.2017","265,66","267,09","267,22","265,60","100,67M","-0,41%"
"13.12.2017","266,75","267,06","267,56","266,65","102,91M","-0,01%"
"12.12.2017","266,78","266,57","267,32","266,35","85,20M","0,18%"
"11.12.2017","266,31","265,58","266,38","265,48","83,08M","0,30%"
"08.12.2017","265,51","264,99","265,52","264,03","76,56M","0,55%"
"07.12.2017","264,07","263,09","264,43","262,94","77,22M","0,32%"
"06.12.2017","263,24","262,87","263,73","262,71","75,90M","0,02%"
"05.12.2017","263,19","264,43","265,15","263,04","77,99M","-0,36%"
"04.12.2017","264,14","266,31","266,80","264,08","94,04M","-0,12%"
"01.12.2017","264,46","264,76","265,31","260,76","164,39M","-0,21%"
"30.11.2017","265,01","263,76","266,05","263,67","127,89M","0,88%"
"29.11.2017","262,71","263,02","263,63","262,20","77,51M","-0,06%"
"28.11.2017","262,87","260,76","262,90","260,65","98,97M","1,01%"
"27.11.2017","260,23","260,41","260,75","260,00","52,27M","-0,05%"
"24.11.2017","260,36","260,32","260,48","260,16","27,86M","0,23%"
"22.11.2017","259,76","260,00","260,15","259,57","45,03M","-0,09%"
"21.11.2017","259,99","259,18","260,20","258,26","69,18M","0,65%"
"20.11.2017","258,30","258,14","258,52","257,86","48,08M","0,17%"
"17.11.2017","257,86","258,22","258,59","257,77","75,76M","-0,29%"
"16.11.2017","258,62","257,52","259,04","257,47","67,78M","0,85%"
"15.11.2017","256,44","256,62","257,22","255,63","80,81M","-0,50%"
"14.11.2017","257,73","257,41","257,85","256,52","61,32M","-0,23%"
"13.11.2017","258,33","257,31","258,59","257,27","50,23M","0,09%"
"10.11.2017","258,09","257,73","258,29","257,37","59,98M","-0,03%"
"09.11.2017","258,17","257,73","258,39","256,36","95,09M","-0,36%"
"08.11.2017","259,11","258,47","259,22","258,15","50,47M","0,17%"
"07.11.2017","258,67","258,97","259,35","258,09","57,50M","-0,07%"
"06.11.2017","258,85","258,30","259,00","258,22","49,65M","0,15%"
"03.11.2017","258,45","257,77","258,50","257,30","59,59M","0,33%"
"02.11.2017","257,59","257,41","257,75","256,19","56,45M","0,04%"
"01.11.2017","257,49","258,04","258,43","257,07","54,20M","0,13%"
"31.10.2017","257,15","257,18","257,44","256,81","60,30M","0,16%"
"30.10.2017","256,75","257,07","257,60","256,41","54,29M","-0,37%"
"27.10.2017","257,71","256,47","257,89","255,63","85,56M","0,82%"
"26.10.2017","255,62","255,99","256,30","255,48","69,80M","0,13%"
"25.10.2017","255,29","256,18","256,31","254,00","103,72M","-0,50%"
"24.10.2017","256,56","256,60","256,83","256,15","66,94M","0,18%"
"23.10.2017","256,11","257,48","257,51","256,02","63,92M","-0,39%"
"20.10.2017","257,11","256,70","257,14","255,77","89,18M","0,52%"
"19.10.2017","255,79","254,83","255,83","254,35","61,90M","0,03%"
"18.10.2017","255,72","255,90","255,95","255,50","40,89M","0,10%"
"17.10.2017","255,47","255,23","255,52","254,98","31,56M","0,07%"
"16.10.2017","255,29","255,21","255,51","254,82","38,22M","0,13%"
"13.10.2017","254,95","255,14","255,27","254,64","54,80M","0,12%"
"12.10.2017","254,64","254,66","255,06","254,37","47,07M","-0,15%"
"11.10.2017","255,02","254,51","255,02","254,32","47,67M","0,16%"
"10.10.2017","254,62","254,60","255,05","253,98","43,06M","0,26%"
"09.10.2017","253,95","254,63","254,70","253,65","35,80M","-0,17%"
"06.10.2017","254,37","254,15","254,70","253,85","80,65M","-0,11%"
"05.10.2017","254,66","253,54","254,68","253,20","63,52M","0,59%"
"04.10.2017","253,16","252,69","253,44","252,56","55,95M","0,12%"
"03.10.2017","252,86","252,46","252,89","252,23","66,81M","0,21%"
"02.10.2017","252,32","251,49","252,32","251,29","59,02M","0,43%"
"29.09.2017","251,23","250,34","251,32","250,13","85,58M","0,35%"
"28.09.2017","250,35","249,73","250,44","249,63","44,78M","0,12%"
"27.09.2017","250,05","249,88","250,49","248,87","81,00M","0,39%"
"26.09.2017","249,08","249,42","249,70","248,81","54,08M","0,06%"
"25.09.2017","248,93","249,15","249,55","248,08","57,06M","-0,20%"
"22.09.2017","249,44","249,05","249,63","249,02","51,21M","0,02%"
"21.09.2017","249,39","249,88","249,98","249,19","48,21M","-0,27%"
"20.09.2017","250,06","250,07","250,19","248,92","59,57M","0,04%"
"19.09.2017","249,97","250,00","250,07","249,60","47,11M","0,10%"
"18.09.2017","249,72","249,61","250,12","249,28","46,24M","0,21%"
"15.09.2017","249,19","248,69","249,29","248,57","95,43M","-0,36%"
"14.09.2017","250,09","249,80","250,32","249,60","95,45M","-0,03%"
"13.09.2017","250,17","249,72","250,21","249,59","59,23M","0,05%"
"12.09.2017","250,05","249,63","250,09","249,42","56,90M","0,34%"
"11.09.2017","249,21","248,04","249,30","248,02","71,36M","1,07%"
"08.09.2017","246,58","246,54","247,11","246,30","63,83M","-0,12%"
"07.09.2017","246,87","247,25","247,27","246,40","58,03M","-0,01%"
"06.09.2017","246,90","246,84","247,28","246,23","57,92M","0,34%"
"05.09.2017","246,06","247,26","247,52","244,95","91,40M","-0,72%"
"01.09.2017","247,84","247,92","248,33","247,67","62,01M","0,14%"
"31.08.2017","247,49","246,72","247,77","246,05","103,80M","0,60%"
"30.08.2017","246,01","244,83","246,32","244,62","62,03M","0,47%"
"29.08.2017","244,85","243,06","245,15","242,93","51,14M","0,11%"
"28.08.2017","244,57","245,17","245,20","244,09","40,57M","0,00%"
"25.08.2017","244,56","244,90","245,61","244,39","64,45M","0,23%"
"24.08.2017","243,99","245,00","245,18","243,75","50,74M","-0,23%"
"23.08.2017","244,56","244,33","245,05","244,16","50,20M","-0,36%"
"22.08.2017","245,44","243,57","245,62","243,55","63,14M","1,05%"
"21.08.2017","242,90","242,64","243,20","241,83","65,47M","0,08%"
"18.08.2017","242,71","242,90","244,19","242,20","136,75M","-0,16%"
"17.08.2017","243,09","246,24","246,60","243,09","128,49M","-1,56%"
"16.08.2017","246,94","247,11","247,57","246,45","56,72M","0,17%"
"15.08.2017","246,51","246,98","247,00","246,16","55,24M","-0,01%"
"14.08.2017","246,54","245,59","246,79","245,55","73,29M","0,99%"
"11.08.2017","244,12","244,02","244,80","243,75","74,87M","0,15%"
"10.08.2017","243,76","246,29","246,44","243,70","120,48M","-1,41%"
"09.08.2017","247,25","246,47","247,31","246,06","62,63M","0,00%"
"08.08.2017","247,26","247,51","248,91","246,83","61,72M","-0,25%"
"07.08.2017","247,87","247,49","247,87","247,37","32,00M","0,19%"
"04.08.2017","247,41","247,52","247,79","246,97","60,19M","0,18%"
"03.08.2017","246,96","247,31","247,34","246,64","40,86M","-0,19%"
"02.08.2017","247,44","247,47","247,60","246,37","47,21M","0,05%"
"01.08.2017","247,32","247,46","247,50","246,72","55,05M","0,22%"
"31.07.2017","246,77","247,37","247,48","246,53","65,84M","-0,06%"
"28.07.2017","246,91","246,65","247,06","246,13","50,09M","-0,12%"
"27.07.2017","247,20","247,96","248,00","245,68","70,77M","-0,09%"
"26.07.2017","247,43","247,75","247,79","247,13","47,58M","0,00%"
"25.07.2017","247,42","247,68","247,80","247,16","54,92M","0,24%"
"24.07.2017","246,82","246,79","246,98","246,28","46,62M","-0,02%"
"21.07.2017","246,88","246,44","246,91","246,18","88,71M","-0,09%"
"20.07.2017","247,10","247,28","247,42","246,47","47,14M","0,04%"
"19.07.2017","246,99","246,02","247,00","246,01","51,03M","0,54%"
"18.07.2017","245,66","245,06","245,72","244,67","42,74M","0,05%"
"17.07.2017","245,53","245,47","245,91","245,33","33,53M","-0,01%"
"14.07.2017","245,56","244,43","245,97","244,31","60,26M","0,47%"
"13.07.2017","244,42","244,02","244,55","243,76","39,47M","0,17%"
"12.07.2017","244,01","243,30","244,20","243,30","59,61M","0,75%"
"11.07.2017","242,19","242,16","242,55","240,85","50,35M","-0,07%"
"10.07.2017","242,37","241,95","242,80","241,76","36,66M","0,11%"
"07.07.2017","242,11","241,21","242,28","240,56","57,97M","0,65%"
"06.07.2017","240,55","241,89","242,03","240,34","66,12M","-0,91%"
"05.07.2017","242,77","242,63","243,01","241,70","54,43M","0,23%"
"03.07.2017","242,21","242,88","243,38","242,21","39,15M","0,17%"
"30.06.2017","241,80","242,28","242,71","241,57","86,82M","0,19%"
"29.06.2017","241,35","243,66","243,72","239,96","106,95M","-0,88%"
"28.06.2017","243,49","242,50","243,72","242,23","70,04M","0,90%"
"27.06.2017","241,33","243,04","243,38","241,31","82,25M","-0,81%"
"26.06.2017","243,29","243,90","244,38","243,04","56,70M","0,07%"
"23.06.2017","243,13","242,91","243,51","242,47","66,99M","0,12%"
"22.06.2017","242,84","242,96","243,53","242,64","44,15M","-0,05%"
"21.06.2017","242,95","243,42","243,59","242,41","55,98M","-0,02%"
"20.06.2017","243,01","244,25","244,26","242,99","56,91M","-0,67%"
"19.06.2017","244,66","243,59","244,73","243,48","65,12M","0,83%"
"16.06.2017","242,64","242,77","242,83","241,63","84,55M","-0,46%"
"15.06.2017","243,77","242,68","243,91","242,36","66,46M","-0,19%"
"14.06.2017","244,24","244,86","244,87","243,29","78,60M","-0,13%"
"13.06.2017","244,55","243,98","244,61","243,58","60,07M","0,49%"
"12.06.2017","243,36","243,13","243,42","242,38","86,11M","-0,02%"
"09.06.2017","243,41","244,09","245,01","241,95","132,26M","-0,15%"
"08.06.2017","243,78","243,77","244,33","243,17","65,95M","0,05%"
"07.06.2017","243,66","243,60","243,92","242,83","54,14M","0,19%"
"06.06.2017","243,21","243,34","243,98","243,12","50,38M","-0,32%"
"05.06.2017","243,99","243,97","244,30","243,76","44,70M","-0,07%"
"02.06.2017","244,17","243,42","244,35","243,08","88,67M","0,33%"
"01.06.2017","243,36","241,97","243,38","241,64","68,96M","0,80%"
"31.05.2017","241,44","241,84","241,88","240,64","91,80M","-0,02%"
"30.05.2017","241,50","241,34","241,79","241,16","35,20M","-0,09%"
"26.05.2017","241,71","241,54","241,90","241,45","46,63M","-0,02%"
"25.05.2017","241,76","241,20","242,08","240,96","64,07M","0,48%"
"24.05.2017","240,61","240,32","240,73","239,93","49,18M","0,23%"
"23.05.2017","240,05","239,95","240,24","239,51","48,34M","0,22%"
"22.05.2017","239,52","238,90","239,71","238,82","61,01M","0,51%"
"19.05.2017","238,31","237,33","239,08","237,27","115,01M","0,65%"
"18.05.2017","236,77","235,73","237,75","235,43","107,05M","0,40%"
"17.05.2017","235,82","238,10","238,64","235,75","172,17M","-1,77%"
"16.05.2017","240,08","240,64","240,67","239,63","51,24M","-0,09%"
"15.05.2017","240,30","239,47","240,44","239,45","61,92M","0,55%"
"12.05.2017","238,98","239,09","239,43","238,67","53,91M","-0,17%"
"11.05.2017","239,38","239,35","239,57","238,13","62,36M","-0,20%"
"10.05.2017","239,87","239,39","239,87","239,15","54,29M","0,18%"
"09.05.2017","239,44","239,96","240,19","239,04","51,36M","-0,09%"
"08.05.2017","239,66","239,75","239,92","239,17","48,39M","-0,02%"
"05.05.2017","239,70","239,19","239,72","238,68","62,00M","0,39%"
"04.05.2017","238,76","238,83","238,92","237,78","61,46M","0,12%"
"03.05.2017","238,48","238,29","238,88","237,70","73,14M","-0,12%"
"02.05.2017","238,77","238,84","238,98","238,30","57,38M","0,04%"
"01.05.2017","238,68","238,68","239,17","238,19","66,88M","0,25%"
"28.04.2017","238,08","238,90","238,93","237,93","63,53M","-0,22%"
"27.04.2017","238,60","238,77","238,95","237,98","57,41M","0,08%"
"26.04.2017","238,40","238,51","239,53","238,35","84,70M","-0,06%"
"25.04.2017","238,55","237,91","238,95","237,81","76,70M","0,58%"
"24.04.2017","237,17","237,18","237,41","234,56","119,21M","1,10%"
"21.04.2017","234,59","235,25","235,31","234,13","110,39M","-0,32%"
"20.04.2017","235,34","234,15","235,84","233,78","92,57M","0,81%"
"19.04.2017","233,44","234,52","234,95","233,18","68,70M","-0,18%"
"18.04.2017","233,87","233,72","234,49","233,08","83,23M","-0,30%"
"17.04.2017","234,57","233,11","234,57","232,88","68,41M","0,89%"
"13.04.2017","232,51","233,64","234,49","232,51","92,88M","-0,65%"
"12.04.2017","234,03","234,74","234,96","233,77","81,86M","-0,44%"
"11.04.2017","235,06","234,90","235,18","233,34","88,05M","-0,12%"
"10.04.2017","235,34","235,36","236,25","234,73","67,62M","0,06%"
"07.04.2017","235,20","235,15","236,00","234,64","74,41M","-0,10%"
"06.04.2017","235,44","234,94","236,04","234,43","69,14M","0,28%"
"05.04.2017","234,78","236,26","237,39","234,54","108,80M","-0,30%"
"04.04.2017","235,48","235,00","235,58","234,56","56,47M","0,06%"
"03.04.2017","235,33","235,80","236,03","233,91","85,55M","-0,17%"
"31.03.2017","235,74","235,90","236,51","235,68","73,73M","-0,23%"
"30.03.2017","236,29","235,47","236,52","235,27","56,74M","0,32%"
"29.03.2017","235,54","234,99","235,81","234,72","61,95M","0,09%"
"28.03.2017","235,32","233,27","235,81","233,14","93,48M","0,73%"
"27.03.2017","233,62","231,93","233,92","231,61","87,45M","-0,10%"
"24.03.2017","233,86","234,38","235,04","232,96","112,50M","-0,07%"
"23.03.2017","234,03","234,00","235,34","233,60","100,41M","-0,11%"
"22.03.2017","234,28","233,77","234,61","233,05","97,57M","0,24%"
"21.03.2017","233,73","237,47","237,61","233,58","131,81M","-1,28%"
"20.03.2017","236,77","237,03","237,36","236,32","52,54M","-0,11%"
"17.03.2017","237,03","237,75","237,97","237,03","89,00M","-0,61%"
"16.03.2017","238,48","239,11","239,20","238,10","78,34M","-0,20%"
"15.03.2017","238,95","237,56","239,44","237,29","96,08M","0,87%"
"14.03.2017","236,90","237,18","237,24","236,19","59,88M","-0,38%"
"13.03.2017","237,81","237,62","237,86","237,24","57,26M","0,05%"
"10.03.2017","237,69","237,97","238,02","236,59","81,99M","0,35%"
"09.03.2017","236,86","236,70","237,24","235,74","90,68M","0,13%"
"08.03.2017","236,56","237,34","237,64","236,40","78,17M","-0,19%"
"07.03.2017","237,00","237,36","237,77","236,76","65,10M","-0,30%"
"06.03.2017","237,71","237,50","238,12","237,01","55,39M","-0,30%"
"03.03.2017","238,42","238,17","238,61","237,73","81,97M","0,06%"
"02.03.2017","238,27","239,56","239,57","238,21","70,25M","-0,63%"
"01.03.2017","239,78","238,39","240,32","238,37","149,16M","1,40%"
"28.02.2017","236,47","236,67","236,95","236,01","96,96M","-0,27%"
"27.02.2017","237,11","236,64","237,31","236,35","56,52M","0,16%"
"24.02.2017","236,74","235,46","236,79","235,41","82,38M","0,13%"
"23.02.2017","236,44","236,88","236,90","235,56","74,62M","0,07%"
"22.02.2017","236,28","236,02","236,54","235,83","62,12M","-0,09%"
"21.02.2017","236,49","235,52","236,69","235,51","88,95M","0,60%"
"17.02.2017","235,09","233,95","235,09","233,93","77,20M","0,16%"
"16.02.2017","234,72","234,96","235,16","233,85","84,72M","-0,09%"
"15.02.2017","234,92","233,45","235,14","233,39","86,79M","0,52%"
"14.02.2017","233,70","232,56","233,71","232,16","71,11M","0,40%"
"13.02.2017","232,77","232,08","233,07","232,05","55,18M","0,54%"
"10.02.2017","231,51","231,00","231,77","230,62","66,02M","0,39%"
"09.02.2017","230,60","229,56","230,95","229,52","65,96M","0,59%"
"08.02.2017","229,24","228,61","229,39","228,31","51,57M","0,13%"
"07.02.2017","228,94","229,38","229,66","228,72","57,93M","0,00%"
"06.02.2017","228,93","228,87","229,33","228,54","57,79M","-0,18%"
"03.02.2017","229,34","228,82","229,55","228,46","80,56M","0,69%"
"02.02.2017","227,77","227,20","228,10","226,82","69,66M","0,07%"
"01.02.2017","227,62","228,25","228,59","226,94","79,12M","0,04%"
"31.01.2017","227,53","226,98","227,60","226,32","75,88M","-0,01%"
"30.01.2017","227,55","228,17","228,20","226,41","79,74M","-0,62%"
"27.01.2017","228,97","229,42","229,59","228,76","59,71M","-0,16%"
"26.01.2017","229,33","229,40","229,71","229,01","59,97M","-0,10%"
"25.01.2017","229,57","228,70","229,57","228,51","84,44M","0,87%"
"24.01.2017","227,60","226,40","228,08","226,27","95,56M","0,64%"
"23.01.2017","226,15","226,35","226,81","225,27","75,06M","-0,26%"
"20.01.2017","226,74","226,70","227,31","225,97","129,17M","0,37%"
"19.01.2017","225,91","226,84","227,00","225,41","66,61M","-0,37%"
"18.01.2017","226,75","226,53","226,80","225,90","54,79M","0,22%"
"17.01.2017","226,25","226,31","226,78","225,80","61,24M","-0,35%"
"13.01.2017","227,05","226,73","227,40","226,69","62,72M","0,23%"
"12.01.2017","226,53","226,50","226,75","224,96","72,11M","-0,25%"
"11.01.2017","227,10","226,36","227,10","225,59","74,65M","0,28%"
"10.01.2017","226,46","226,48","227,45","226,01","63,77M","0,00%"
"09.01.2017","226,46","226,91","227,07","226,42","46,94M","-0,33%"
"06.01.2017","227,21","226,53","227,75","225,90","71,56M","0,36%"
"05.01.2017","226,40","226,27","226,58","225,48","78,38M","-0,08%"
"04.01.2017","226,58","225,62","226,75","225,61","78,74M","0,59%"
"03.01.2017","225,24","225,04","225,83","223,88","91,37M","0,77%"
"30.12.2016","223,53","224,73","224,83","222,73","109,00M","-0,37%"
"29.12.2016","224,35","224,48","224,89","223,84","48,70M","-0,02%"
"28.12.2016","224,40","226,57","226,59","224,27","64,10M","-0,83%"
"27.12.2016","226,27","226,02","226,73","226,00","42,67M","0,25%"
"23.12.2016","225,71","225,43","225,72","225,21","36,70M","0,15%"
"22.12.2016","225,38","225,60","225,74","224,92","56,22M","-0,17%"
"21.12.2016","225,77","226,25","226,45","225,77","67,91M","-0,28%"
"20.12.2016","226,40","226,15","226,57","225,88","89,84M","0,39%"
"19.12.2016","225,53","225,25","226,02","225,08","90,34M","0,22%"
"16.12.2016","225,04","226,01","226,08","224,67","156,42M","-0,78%"
"15.12.2016","226,81","226,16","227,81","225,89","124,97M","0,41%"
"14.12.2016","225,88","227,41","228,23","225,37","142,50M","-0,83%"
"13.12.2016","227,76","227,02","228,34","227,00","110,48M","0,67%"
"12.12.2016","226,25","226,40","226,96","225,76","102,02M","-0,11%"
"09.12.2016","226,51","225,41","226,53","225,37","88,01M","0,60%"
"08.12.2016","225,15","224,57","225,70","224,26","99,71M","0,24%"
"07.12.2016","224,60","221,52","224,67","221,38","110,74M","1,31%"
"06.12.2016","221,70","221,22","221,74","220,66","59,88M","0,32%"
"05.12.2016","221,00","220,65","221,40","220,42","67,84M","0,60%"
"02.12.2016","219,68","219,67","220,25","219,26","74,84M","0,05%"
"01.12.2016","219,57","220,73","220,73","219,15","79,04M","-0,37%"
"30.11.2016","220,38","221,63","221,82","220,31","113,29M","-0,24%"
"29.11.2016","220,91","220,52","221,44","220,17","69,89M","0,20%"
"28.11.2016","220,48","221,16","221,48","220,36","76,57M","-0,47%"
"25.11.2016","221,52","221,10","221,56","221,01","37,87M","0,37%"
"23.11.2016","220,70","219,98","220,76","219,75","56,62M","0,05%"
"22.11.2016","220,58","220,51","220,79","219,73","67,43M","0,20%"
"21.11.2016","220,15","219,17","220,18","219,00","72,40M","0,76%"
